journey_date,train_number,train_name,train_type,season,day_of_week,is_weekend,month,source_code,destination_code,direction,station_code,station_index,total_stops,stops_remaining,distance_km,total_distance_km,remaining_distance_km,distance_to_next_km,progress_ratio,scheduled_departure_hour,scheduled_arrival_minutes,scheduled_elapsed_minutes,cumulative_halt_minutes,halt_minutes,delay_current_minutes,current_speed_kmh,delay_next_minutes,data_source,sim_seed
2025-01-20,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,30.8,105.0,29.1,SYNTHETIC_DEMO,42
2025-01-20,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,29.1,110.5,26.4,SYNTHETIC_DEMO,42
2025-01-20,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,26.4,83.5,26.4,SYNTHETIC_DEMO,42
2025-01-21,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,29.0,92.0,24.3,SYNTHETIC_DEMO,42
2025-01-21,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,24.3,78.8,26.8,SYNTHETIC_DEMO,42
2025-01-21,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,26.8,91.5,26.8,SYNTHETIC_DEMO,42
2025-01-22,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,14.0,58.9,13.8,SYNTHETIC_DEMO,42
2025-01-22,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,13.8,126.3,13.3,SYNTHETIC_DEMO,42
2025-01-22,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,13.3,88.5,13.3,SYNTHETIC_DEMO,42
2025-01-23,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,22.9,83.8,18.9,SYNTHETIC_DEMO,42
2025-01-23,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,18.9,60.8,17.7,SYNTHETIC_DEMO,42
2025-01-23,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,17.7,81.1,17.7,SYNTHETIC_DEMO,42
2025-01-24,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,39.4,89.9,39.5,SYNTHETIC_DEMO,42
2025-01-24,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,39.5,106.3,33.5,SYNTHETIC_DEMO,42
2025-01-24,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,33.5,86.6,33.5,SYNTHETIC_DEMO,42
2025-01-25,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,32.3,80.7,26.3,SYNTHETIC_DEMO,42
2025-01-25,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,26.3,94.7,23.9,SYNTHETIC_DEMO,42
2025-01-25,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,23.9,97.0,23.9,SYNTHETIC_DEMO,42
2025-01-26,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,18.6,91.2,15.8,SYNTHETIC_DEMO,42
2025-01-26,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,15.8,71.5,14.0,SYNTHETIC_DEMO,42
2025-01-26,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,14.0,75.1,14.0,SYNTHETIC_DEMO,42
2025-01-27,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,44.2,82.9,41.4,SYNTHETIC_DEMO,42
2025-01-27,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,41.4,89.1,40.8,SYNTHETIC_DEMO,42
2025-01-27,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,40.8,102.3,40.8,SYNTHETIC_DEMO,42
2025-01-28,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,18.3,90.6,20.0,SYNTHETIC_DEMO,42
2025-01-28,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,20.0,101.2,16.3,SYNTHETIC_DEMO,42
2025-01-28,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,16.3,87.3,16.3,SYNTHETIC_DEMO,42
2025-01-29,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,17.0,98.5,16.5,SYNTHETIC_DEMO,42
2025-01-29,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,16.5,85.7,13.0,SYNTHETIC_DEMO,42
2025-01-29,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,13.0,76.3,13.0,SYNTHETIC_DEMO,42
2025-01-30,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,32.5,80.1,26.2,SYNTHETIC_DEMO,42
2025-01-30,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,26.2,86.5,25.1,SYNTHETIC_DEMO,42
2025-01-30,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,25.1,87.8,25.1,SYNTHETIC_DEMO,42
2025-01-31,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,20.0,99.6,18.1,SYNTHETIC_DEMO,42
2025-01-31,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,18.1,87.8,22.8,SYNTHETIC_DEMO,42
2025-01-31,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,1,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,22.8,70.0,22.8,SYNTHETIC_DEMO,42
2025-02-01,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,30.5,62.8,26.3,SYNTHETIC_DEMO,42
2025-02-01,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,26.3,89.0,25.2,SYNTHETIC_DEMO,42
2025-02-01,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,25.2,77.5,25.2,SYNTHETIC_DEMO,42
2025-02-02,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,45.0,76.2,39.5,SYNTHETIC_DEMO,42
2025-02-02,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,39.5,81.9,39.6,SYNTHETIC_DEMO,42
2025-02-02,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,39.6,86.9,39.6,SYNTHETIC_DEMO,42
2025-02-03,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,15.0,94.4,13.6,SYNTHETIC_DEMO,42
2025-02-03,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,13.6,116.6,12.6,SYNTHETIC_DEMO,42
2025-02-03,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,12.6,86.0,12.6,SYNTHETIC_DEMO,42
2025-02-04,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,18.7,130.8,19.0,SYNTHETIC_DEMO,42
2025-02-04,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,19.0,67.0,17.7,SYNTHETIC_DEMO,42
2025-02-04,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,17.7,85.8,17.7,SYNTHETIC_DEMO,42
2025-02-05,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,14.0,100.6,12.5,SYNTHETIC_DEMO,42
2025-02-05,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,12.5,90.0,13.8,SYNTHETIC_DEMO,42
2025-02-05,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,13.8,111.9,13.8,SYNTHETIC_DEMO,42
2025-02-06,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,23.0,106.8,22.2,SYNTHETIC_DEMO,42
2025-02-06,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,22.2,101.0,21.4,SYNTHETIC_DEMO,42
2025-02-06,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,21.4,91.8,21.4,SYNTHETIC_DEMO,42
2025-02-07,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,20.0,115.5,18.2,SYNTHETIC_DEMO,42
2025-02-07,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,18.2,83.1,0.0,SYNTHETIC_DEMO,42
2025-02-07,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,0.0,84.8,0.0,SYNTHETIC_DEMO,42
2025-02-08,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,20.6,98.0,18.2,SYNTHETIC_DEMO,42
2025-02-08,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,18.2,118.4,19.1,SYNTHETIC_DEMO,42
2025-02-08,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,19.1,86.4,19.1,SYNTHETIC_DEMO,42
2025-02-09,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,18.0,101.6,18.2,SYNTHETIC_DEMO,42
2025-02-09,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,18.2,108.2,15.7,SYNTHETIC_DEMO,42
2025-02-09,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,15.7,109.7,15.7,SYNTHETIC_DEMO,42
2025-02-10,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,33.5,72.7,32.8,SYNTHETIC_DEMO,42
2025-02-10,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,32.8,108.0,28.8,SYNTHETIC_DEMO,42
2025-02-10,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,28.8,105.4,28.8,SYNTHETIC_DEMO,42
2025-02-11,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,24.3,105.9,23.3,SYNTHETIC_DEMO,42
2025-02-11,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,23.3,95.3,22.8,SYNTHETIC_DEMO,42
2025-02-11,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,22.8,94.4,22.8,SYNTHETIC_DEMO,42
2025-02-12,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,24.3,95.2,20.6,SYNTHETIC_DEMO,42
2025-02-12,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,20.6,100.9,17.8,SYNTHETIC_DEMO,42
2025-02-12,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,17.8,93.0,17.8,SYNTHETIC_DEMO,42
2025-02-13,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,15.0,88.7,12.0,SYNTHETIC_DEMO,42
2025-02-13,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,12.0,62.2,12.3,SYNTHETIC_DEMO,42
2025-02-13,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,12.3,108.7,12.3,SYNTHETIC_DEMO,42
2025-02-14,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,38.5,70.5,32.5,SYNTHETIC_DEMO,42
2025-02-14,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,32.5,95.9,29.9,SYNTHETIC_DEMO,42
2025-02-14,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,4,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,29.9,75.2,29.9,SYNTHETIC_DEMO,42
2025-02-15,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,20.3,94.2,20.2,SYNTHETIC_DEMO,42
2025-02-15,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,20.2,88.9,18.4,SYNTHETIC_DEMO,42
2025-02-15,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,5,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,18.4,94.1,18.4,SYNTHETIC_DEMO,42
2025-02-16,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,40.0,100.3,31.1,SYNTHETIC_DEMO,42
2025-02-16,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,31.1,62.5,27.7,SYNTHETIC_DEMO,42
2025-02-16,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,6,1,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,27.7,88.5,27.7,SYNTHETIC_DEMO,42
2025-02-17,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,24.0,82.6,24.2,SYNTHETIC_DEMO,42
2025-02-17,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,24.2,91.1,25.4,SYNTHETIC_DEMO,42
2025-02-17,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,0,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,25.4,73.5,25.4,SYNTHETIC_DEMO,42
2025-02-18,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,14.0,113.2,13.8,SYNTHETIC_DEMO,42
2025-02-18,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,13.8,87.7,13.5,SYNTHETIC_DEMO,42
2025-02-18,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,1,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,13.5,94.0,13.5,SYNTHETIC_DEMO,42
2025-02-19,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,16.3,79.5,24.5,SYNTHETIC_DEMO,42
2025-02-19,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,24.5,91.0,21.6,SYNTHETIC_DEMO,42
2025-02-19,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,2,0,2,MYS,MAS,DOWN,MAS,2,3,0,497.0,497.0,0.0,0.0,1.0,13.083333333333334,1170.0,385.0,5.0,0.0,21.6,94.4,21.6,SYNTHETIC_DEMO,42
2025-02-20,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,MYS,0,3,2,0.0,497.0,497.0,138.0,0.0,13.083333333333334,785.0,0.0,0.0,0.0,35.1,119.8,36.6,SYNTHETIC_DEMO,42
2025-02-20,20608,Mysuru - MGR Chennai Vande Bharat,Vande Bharat,winter,3,0,2,MYS,MAS,DOWN,SBC,1,3,1,138.0,497.0,359.0,359.0,0.2776659959758551,13.083333333333334,890.0,105.0,0.0,5.0,36.6,85.9,36.4,SYNTHETIC_DEMO,42
